indicator,date,value,unit,geography,source,source_url,ecifre_url,last_updated
Salariul mediu net (România),2022-02-01,3721.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2022-03-01,3937.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2022-04-01,3967.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2022-05-01,3928.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2022-06-01,3977.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2022-07-01,3975.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2022-08-01,3933.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2022-09-01,4003.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2022-10-01,4008.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2022-11-01,4141.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2022-12-01,4398.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2023-01-01,4254.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2023-02-01,4270.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2023-03-01,4554.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
