indicator,date,value,unit,geography,source,source_url,ecifre_url,last_updated
Salariul mediu brut (România),2020-02-01,5243.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2020-03-01,5386.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2020-04-01,5201.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2020-05-01,5188.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2020-06-01,5369.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2020-07-01,5468.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2020-08-01,5337.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2020-09-01,5414.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2020-10-01,5452.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2020-11-01,5565.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2020-12-01,5906.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2021-01-01,5549.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2021-02-01,5497.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2021-03-01,5785.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2021-04-01,5804.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2021-05-01,5695.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2021-06-01,5779.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2021-07-01,5780.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2021-08-01,5688.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2021-09-01,5732.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2021-10-01,5773.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2021-11-01,5944.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2021-12-01,6327.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2022-01-01,6031.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2022-02-01,6059.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2022-03-01,6401.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2022-04-01,6443.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2022-05-01,6358.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2022-06-01,6413.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2022-07-01,6405.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2022-08-01,6348.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2022-09-01,6457.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
