indicator,date,value,unit,geography,source,source_url,ecifre_url,last_updated
Curs EUR/RON,2015-07-03,4.4819,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-07-06,4.4854,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-07-07,4.4810,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-07-08,4.4850,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-07-09,4.4805,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-07-10,4.4464,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-07-13,4.4351,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-07-14,4.4245,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-07-15,4.4288,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-07-16,4.4196,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-07-17,4.4184,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-07-20,4.4174,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-07-21,4.4097,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-07-22,4.4172,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-07-23,4.4214,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-07-24,4.4226,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-07-27,4.4191,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-07-28,4.4155,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-07-29,4.4192,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-07-30,4.4075,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-07-31,4.4070,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-08-03,4.4041,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-08-04,4.4056,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-08-05,4.4125,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-08-06,4.4117,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-08-07,4.4128,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-08-10,4.4114,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-08-11,4.4156,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-08-12,4.4157,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-08-13,4.4093,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-08-14,4.4224,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-08-17,4.4269,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-08-18,4.4235,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-08-19,4.4305,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-08-20,4.4362,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-08-21,4.4300,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-08-24,4.4412,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-08-25,4.4384,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-08-26,4.4375,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-08-27,4.4353,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
Curs EUR/RON,2015-08-28,4.4302,RON,RO,BNR,https://www.bnr.ro,https://ecifre.ro/indicatori/curs-eur-ron,2026-09-01
