indicator,date,value,unit,geography,source,source_url,ecifre_url,last_updated
Inflație anuală (România),2024-01-01,107.4100,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2024-02-01,107.2300,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2024-03-01,106.6100,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2024-04-01,105.9000,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2024-05-01,105.1200,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2024-06-01,104.9400,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2024-07-01,105.4200,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2024-08-01,105.1000,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2024-09-01,104.6200,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2024-10-01,104.6700,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2024-11-01,105.1100,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2024-12-01,105.1400,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2025-01-01,104.9500,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2025-02-01,105.0200,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2025-03-01,104.8600,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2025-04-01,104.8500,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2025-05-01,105.4500,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2025-06-01,105.6600,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
