indicator,date,value,unit,geography,source,source_url,ecifre_url,last_updated
Inflație lunară (România),2020-04-01,100.2600,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2020-05-01,100.0500,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2020-06-01,100.0800,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2020-07-01,100.0000,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2020-08-01,99.9500,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2020-09-01,99.8600,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2020-10-01,100.2200,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2020-11-01,100.1300,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2020-12-01,100.3400,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2021-01-01,101.3300,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2021-02-01,100.4100,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2021-03-01,100.3800,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2021-04-01,100.4500,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2021-05-01,100.5300,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2021-06-01,100.2700,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2021-07-01,100.9700,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2021-08-01,100.2400,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2021-09-01,100.8400,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2021-10-01,101.7800,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2021-11-01,100.0000,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2021-12-01,100.7100,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2022-01-01,101.4800,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2022-02-01,100.5800,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2022-03-01,101.8800,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2022-04-01,103.7400,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2022-05-01,101.1800,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2022-06-01,100.7600,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2022-07-01,100.8900,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2022-08-01,100.5600,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2022-09-01,101.3300,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2022-10-01,101.2800,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2022-11-01,101.2500,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2022-12-01,100.3700,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2023-01-01,100.3400,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2023-02-01,100.9800,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2023-03-01,101.0100,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2023-04-01,100.7500,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2023-05-01,100.6400,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2023-06-01,100.4000,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2023-07-01,100.1500,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2023-08-01,100.5400,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2023-09-01,100.7900,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2023-10-01,100.5700,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2023-11-01,99.9900,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2023-12-01,100.2600,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2024-01-01,101.1000,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2024-02-01,100.8100,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2024-03-01,100.4200,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2024-04-01,100.0800,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2024-05-01,99.8900,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2024-06-01,100.2400,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2024-07-01,100.6000,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2024-08-01,100.2300,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2024-09-01,100.3300,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2024-10-01,100.6200,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2024-11-01,100.4100,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2024-12-01,100.2900,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2025-01-01,100.9200,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2025-02-01,100.8800,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2025-03-01,100.2700,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2025-04-01,100.0700,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2025-05-01,100.4600,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2025-06-01,100.4500,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2025-07-01,102.6800,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2025-08-01,102.1000,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2025-09-01,100.3600,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2025-10-01,100.5000,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2025-11-01,100.4200,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2025-12-01,100.2200,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2026-01-01,100.8600,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2026-02-01,100.5900,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2026-03-01,100.7800,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2026-04-01,100.8400,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2026-05-01,100.5800,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
Inflație lunară (România),2026-06-01,100.0600,Indice (luna anterioară=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-lunara-ro,2026-09-01
