indicator,date,value,unit,geography,source,source_url,ecifre_url,last_updated
Autorizații de construire pe județe,2024-11-01,49.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2024-12-01,37.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2025-01-01,20.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2025-02-01,47.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2025-03-01,70.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2025-04-01,47.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2025-05-01,47.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2025-06-01,49.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2025-07-01,71.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2025-08-01,55.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2025-09-01,49.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2025-10-01,56.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2025-11-01,56.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2025-12-01,44.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2026-01-01,26.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2026-02-01,46.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2026-03-01,48.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
